customerID,gender,age,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataUsage,VoiceCalls,SMSCount,AverageChargesPerMonth
629,Male,43,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Bank transfer,43.74,1968.3,No,25.8,112,0,43.74
630,Male,28,0,No,No,61,No,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,106.19,6477.59,Yes,39.6,1135,10,106.19
631,Male,55,0,No,No,16,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,111.12,1777.92,No,21.6,1198,313,111.12
632,Female,19,0,Yes,Yes,66,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer,85.63,5651.58,Yes,23.4,1845,234,85.63
633,Male,24,0,No,Yes,40,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,111.84,4473.6,Yes,49.3,1325,127,111.84
634,Male,35,0,Yes,No,17,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,58.24,990.08,Yes,21.3,1987,423,58.24
635,Female,44,0,No,Yes,34,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,114.03,3877.02,No,30.2,1539,213,114.03
636,Female,51,0,No,No,16,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,88.88,1422.08,No,2.7,733,482,88.88
637,Male,44,0,Yes,No,60,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,22.47,1348.2,Yes,42.1,1985,443,22.47
638,Male,34,0,Yes,No,66,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,109.39,7219.74,Yes,32.4,2365,242,109.39
639,Female,60,0,Yes,No,66,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,66.94,4418.04,Yes,20.2,995,43,66.94
640,Female,76,1,No,No,13,No,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card,64.51,838.63,No,0.8,2260,5,64.51
641,Female,61,0,No,Yes,56,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,75.18,4210.08,No,29.6,252,155,75.18
642,Female,76,1,Yes,No,31,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card,33.26,1031.06,Yes,0.6,123,414,33.26
643,Female,68,1,Yes,Yes,34,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Bank transfer,65.4,2223.6,No,0.1,1236,7,65.4
644,Male,71,1,Yes,Yes,39,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,101.78,3969.42,No,30.8,623,4,101.78
645,Female,41,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,19.81,1327.27,No,9.5,1539,361,19.81
646,Male,42,0,No,No,8,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,45.68,365.44,No,9.6,1655,181,45.68
647,Male,24,0,Yes,Yes,55,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,18.5,1017.5,Yes,32.7,1266,111,18.5
648,Male,69,1,Yes,Yes,27,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,60.03,1620.81,Yes,2.7,2945,491,60.03
649,Female,23,0,Yes,Yes,53,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,91.45,4846.85,No,15.7,1160,272,91.45
650,Male,70,1,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,98.53,3842.67,No,7.5,2294,421,98.53
651,Male,41,0,No,Yes,65,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer,113.24,7360.6,No,29,440,264,113.24
652,Female,50,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,79.4,1349.8,Yes,33.1,2092,457,79.4
653,Male,66,1,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,43.84,1315.2,Yes,36.1,2705,211,43.84
654,Male,46,0,Yes,No,53,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer,111.13,5889.89,No,12.8,2927,77,111.13
655,Female,60,0,Yes,Yes,13,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,96.17,1250.21,No,4.5,1016,269,96.17
656,Male,39,0,No,No,21,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer,75.98,1595.58,No,3.9,553,153,75.98
657,Male,43,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,88.16,1675.04,No,21.3,808,220,88.16
658,Male,45,0,No,No,53,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,111.14,5890.42,Yes,47.3,970,368,111.14
659,Female,67,1,No,No,19,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,89.85,1707.15,Yes,10.9,1112,445,89.85
660,Female,38,0,Yes,No,57,No,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,55.27,3150.39,Yes,12.8,2777,346,55.27
661,Female,66,1,No,Yes,25,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,89.91,2247.75,Yes,5,1833,24,89.91
662,Male,24,0,No,No,31,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,22.3,691.3,Yes,30.3,1314,463,22.3
663,Male,34,0,No,No,55,No,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Mailed check,57.08,3139.4,Yes,34,1274,419,57.08
664,Female,37,0,No,Yes,23,No,No,No,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,59.09,1359.07,No,32.1,98,353,59.09
665,Male,58,0,No,No,32,No,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,35.02,1120.64,No,43.1,2919,207,35.02
666,Male,66,1,No,Yes,62,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,20.57,1275.34,Yes,24.3,1479,416,20.57
667,Female,37,0,No,No,10,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,31.65,316.5,Yes,6.7,1614,2,31.65
668,Female,71,1,No,Yes,72,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,84.04,6050.88,Yes,14.5,300,214,84.04
669,Male,39,0,Yes,Yes,54,No,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,98.88,5339.52,No,33.1,1222,394,98.88
670,Male,45,0,Yes,No,52,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,117.56,6113.12,No,30.7,1682,111,117.56
671,Male,78,1,No,No,20,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,53.06,1061.2,No,26.6,487,441,53.06
672,Female,57,0,Yes,No,32,No,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,78.49,2511.68,No,34.1,1424,191,78.49
673,Female,66,1,No,Yes,14,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,112.43,1574.02,Yes,31.9,1004,401,112.43
674,Female,24,0,No,Yes,50,No,Yes,No,Yes,No,Yes,No internet service,Yes,No,One year,No,Electronic check,35.04,1752,No,44.1,476,46,35.04
675,Female,18,0,Yes,Yes,28,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card,90.37,2530.36,Yes,29.3,1145,488,90.37
676,Male,49,0,No,No,53,No,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,94.13,4988.89,No,38.9,1335,427,94.13
677,Female,30,0,No,Yes,24,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.19,652.56,No,12.4,1135,220,27.19
678,Female,47,0,No,Yes,22,No,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,104.81,2305.82,No,33.9,2908,186,104.81
679,Female,40,0,No,No,30,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,99.97,2999.1,No,45.1,2856,49,99.97
680,Female,68,1,Yes,Yes,63,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,21.61,1361.43,Yes,19.3,1705,196,21.61
681,Female,76,1,No,Yes,4,No,No phone service,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,27.4,109.6,Yes,39,517,215,27.4
682,Male,73,1,No,No,59,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Mailed check,23.19,1368.21,Yes,36.2,1220,412,23.19
683,Male,36,0,No,Yes,8,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,51.89,415.12,Yes,3,2506,220,51.89
684,Female,79,1,Yes,No,12,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,69.43,833.16,Yes,29.1,229,379,69.43
685,Male,49,0,No,No,31,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,71.75,2224.25,Yes,6.5,1191,89,71.75
686,Female,47,0,Yes,No,34,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,45.15,1535.1,Yes,48.4,2055,231,45.15
687,Female,46,0,Yes,No,49,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,109.87,5383.63,No,40.6,1977,322,109.87
688,Male,66,1,No,No,57,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,55.26,3149.82,Yes,5.5,1383,257,55.26
689,Male,62,0,No,Yes,26,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,22.83,593.58,No,6.1,2242,152,22.83
690,Female,46,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card,48.42,871.56,Yes,29.7,2401,255,48.42
691,Female,47,0,No,No,38,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card,71.63,2721.94,No,17.2,1887,402,71.63
692,Female,33,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,59.28,2964,Yes,1.7,1072,423,59.28
693,Male,57,0,Yes,Yes,8,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,45.77,366.16,No,27.1,463,257,45.77
694,Female,36,0,No,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,31.45,1289.45,Yes,19.4,2403,466,31.45
695,Female,35,0,No,No,6,No,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,100.58,603.48,Yes,5.1,2897,64,100.58
696,Female,18,0,Yes,No,69,No,No phone service,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,118.36,8166.84,Yes,40.1,973,189,118.36
697,Male,31,0,Yes,Yes,44,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer,51.37,2260.28,Yes,45.8,1181,90,51.37
698,Female,68,1,Yes,Yes,64,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,56.6,3622.4,No,37.8,65,437,56.6
699,Female,64,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,80.36,2330.44,Yes,41.1,1996,172,80.36
700,Male,67,1,No,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Credit card,90.45,2532.6,Yes,10.8,2906,246,90.45
701,Female,19,0,No,Yes,11,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,57.65,634.15,No,13.2,570,255,57.65
702,Female,71,1,No,Yes,65,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,109.2,7098,Yes,10.4,307,115,109.2
703,Male,45,0,No,No,19,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,74.53,1416.07,No,38.3,782,48,74.53
704,Female,66,1,No,No,9,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,63.51,571.59,No,47.4,120,226,63.51
705,Male,67,1,Yes,Yes,27,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,83.24,2247.48,Yes,35.8,765,488,83.24
706,Male,47,0,No,Yes,34,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card,114.01,3876.34,Yes,44.1,772,68,114.01
707,Female,55,0,No,Yes,44,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,98.1,4316.4,No,31.9,2143,421,98.1
708,Female,68,1,No,No,68,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,22.27,1514.36,Yes,19.4,986,387,22.27
709,Female,21,0,No,Yes,15,No,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer,51.65,774.75,No,21.3,2009,400,51.65
710,Female,18,0,No,No,51,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer,65.54,3342.54,Yes,3.8,539,125,65.54
711,Male,25,0,Yes,Yes,13,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,49.86,648.18,Yes,1.6,2049,436,49.86
712,Female,46,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,88.62,4342.38,No,34.8,579,212,88.62
713,Male,72,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,101.29,7090.3,Yes,21.9,1663,52,101.29
714,Female,56,0,No,Yes,56,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,91.75,5138,Yes,27.6,2380,111,91.75
715,Female,20,0,Yes,No,51,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Credit card,117.68,6001.68,Yes,27.9,1047,158,117.68
716,Female,49,0,Yes,No,37,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,45.64,1688.68,No,13.9,2789,239,45.64
717,Male,27,0,No,Yes,17,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,106.19,1805.23,Yes,23.8,505,149,106.19
718,Female,27,0,No,No,58,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,95.3,5527.4,No,23.5,1910,138,95.3
719,Female,36,0,No,Yes,29,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,54.65,1584.85,Yes,19.4,732,417,54.65
720,Female,63,0,Yes,Yes,33,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,92.03,3036.99,No,41,1571,112,92.03
721,Female,51,0,Yes,Yes,60,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer,28.71,1722.6,Yes,22.6,513,142,28.71
722,Male,77,1,No,Yes,55,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.58,5366.9,Yes,30.2,2942,369,97.58
723,Female,50,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,71.75,717.5,No,44.8,360,137,71.75
724,Male,40,0,Yes,Yes,47,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,47.63,2238.61,Yes,43.3,2321,485,47.63
725,Male,72,1,Yes,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,84.16,1935.68,No,44.5,2224,479,84.16
726,Male,45,0,No,No,21,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,82.73,1737.33,Yes,13.5,526,436,82.73
727,Male,49,0,No,Yes,13,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,39.3,510.9,No,1.7,2960,303,39.3
728,Male,67,1,Yes,Yes,33,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,21.3,702.9,Yes,13.1,278,30,21.3
729,Male,24,0,No,Yes,24,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,61.83,1483.92,No,13.9,2753,292,61.83
730,Female,46,0,Yes,No,11,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,75.49,830.39,Yes,45.5,1372,107,75.49
731,Male,25,0,Yes,Yes,17,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,106.35,1807.95,No,32.5,1946,283,106.35
732,Male,18,0,Yes,No,68,No,No,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,111.54,7584.72,No,4.1,1444,158,111.54
733,Male,74,1,Yes,Yes,47,No,No,No,Yes,No,No internet service,Yes,No,No,One year,No,Electronic check,71.39,3355.33,Yes,6.8,2111,325,71.39
734,Female,72,1,No,Yes,25,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card,94.01,2350.25,No,7.8,289,13,94.01
735,Female,20,0,No,No,21,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,62.4,1310.4,No,31.5,2065,121,62.4
736,Male,41,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,93.23,1118.76,Yes,36.8,63,214,93.23
737,Female,40,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Mailed check,38.83,1436.71,Yes,43,329,271,38.83
738,Male,76,1,Yes,No,42,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,55.54,2332.68,Yes,47,1893,24,55.54
739,Male,78,1,Yes,No,17,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,81.99,1393.83,Yes,10.1,762,422,81.99
740,Female,25,0,Yes,No,48,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.07,963.36,Yes,15.5,1963,321,20.07
741,Male,71,1,No,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,90.86,2544.08,Yes,12,2490,293,90.86
742,Female,74,1,No,No,41,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,102.22,4191.02,No,17.9,140,168,102.22
743,Female,64,0,No,Yes,47,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card,58.36,2742.92,No,45.7,1331,102,58.36
744,Male,54,0,No,No,18,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,63.27,1138.86,No,28.8,443,353,63.27
745,Male,20,0,Yes,Yes,71,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,103.8,7369.8,Yes,36.9,2543,370,103.8
746,Female,68,1,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,96.2,1250.6,Yes,24.5,2473,39,96.2
747,Male,50,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,47.21,613.73,No,1.4,1498,234,47.21
748,Male,45,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,50.81,1575.11,No,3.2,1268,319,50.81
749,Male,64,0,Yes,No,2,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,86.48,172.96,Yes,26.9,449,88,86.48
750,Female,25,0,No,Yes,16,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,74.85,1197.6,No,35.9,1825,99,74.85
751,Female,51,0,Yes,No,9,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,34.55,310.95,Yes,10.8,350,143,34.55
752,Male,52,0,No,No,38,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,49.4,1877.2,Yes,36.1,598,81,49.4
753,Female,49,0,No,No,54,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,108.7,5869.8,No,40.5,710,76,108.7
754,Female,41,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,87.41,4894.96,Yes,20.6,869,58,87.41
755,Female,31,0,No,Yes,45,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,117.34,5280.3,Yes,37.3,1983,228,117.34
756,Female,49,0,Yes,Yes,34,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,95.33,3241.22,Yes,20.2,1184,90,95.33
757,Female,73,1,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,112.92,1016.28,Yes,33.9,392,353,112.92
758,Male,63,0,No,Yes,8,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,39.98,319.84,No,38.2,841,394,39.98
759,Male,60,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,95.78,670.46,Yes,49.6,2448,0,95.78
760,Male,33,0,Yes,No,36,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,20.28,730.08,Yes,17.3,2097,268,20.28
761,Female,21,0,Yes,Yes,18,No,No,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,85.66,1541.88,No,20.6,2791,285,85.66
762,Female,69,1,Yes,Yes,3,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,65.41,196.23,Yes,8.3,1318,196,65.41
763,Male,54,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer,53.1,1486.8,Yes,10.2,2953,273,53.1
764,Female,71,1,No,No,70,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,104.92,7344.4,No,34.7,1035,77,104.92
765,Male,38,0,Yes,Yes,44,No,No,No,No,No,No,No internet service,No,No,Two year,No,Electronic check,104.1,4580.4,No,45.9,1358,140,104.1
766,Male,31,0,No,No,21,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,20.49,430.29,Yes,19.7,990,287,20.49
767,Male,48,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,79.51,2226.28,Yes,9,1038,70,79.51
768,Female,72,1,Yes,Yes,54,No,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,55.22,2981.88,No,14.3,27,455,55.22
769,Female,65,1,No,No,54,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,60.02,3241.08,Yes,22.8,387,49,60.02
770,Male,35,0,No,No,65,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Mailed check,101.87,6621.55,Yes,14.5,1315,454,101.87
771,Male,24,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Credit card,49.39,1037.19,Yes,11.7,832,371,49.39
772,Male,27,0,No,No,13,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,113.03,1469.39,No,36.8,249,368,113.03
773,Male,24,0,Yes,No,57,No,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,36.3,2069.1,Yes,0.4,2027,79,36.3
774,Female,50,0,Yes,No,49,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,84.85,4157.65,No,27,1528,234,84.85
775,Female,40,0,Yes,No,54,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,85.8,4633.2,No,39.7,97,286,85.8
776,Male,38,0,Yes,No,10,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Mailed check,43.6,436,No,13.3,1838,306,43.6
777,Male,36,0,Yes,Yes,53,No,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,50.89,2697.17,No,30.2,1360,154,50.89
778,Female,65,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,102.15,4494.6,Yes,33.4,1062,59,102.15
779,Female,78,1,Yes,No,47,No,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,94.81,4456.07,No,32.8,1323,32,94.81
780,Male,36,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Credit card,51.32,2719.96,Yes,22.3,2226,436,51.32
781,Male,53,0,Yes,No,46,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,71.91,3307.86,No,17.3,891,126,71.91
782,Male,46,0,No,Yes,13,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,24.45,317.85,No,41.8,1492,220,24.45
783,Female,77,1,No,Yes,37,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Credit card,39.23,1451.51,Yes,37.9,1305,199,39.23
784,Female,35,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,One year,No,Electronic check,67.07,1609.68,No,16.1,2797,416,67.07
